1791,710935,10,LCD
1792,711740,4,500
1793,711740,5,176
1794,711740,6,5
1795,711740,1,Full HD
1796,711740,2,30000 :1
1797,711740,3,1920X1080
1798,711740,7,116.3
1799,711740,11,47
1800,711740,12,NULL
1801,711740,13,NICAM סטריאו
1802,711740,8,71.2
1803,711740,9,11.7
1804,711740,10,LCD
1805,721248,4,500
1806,721248,5,NULL
1807,721248,6,NULL
1808,721248,1,HD Ready
1809,721248,2,NULL
1810,721248,3,1980x1080
1811,721248,7,68.5
1812,721248,11,42
1813,721248,12,16x9
1814,721248,13,NULL
1815,721248,8,68.5
1816,721248,9,25
1817,721248,10,LCD
1818,711741,4,500
1819,711741,5,178
1820,711741,6,4
1821,711741,1,Full HD
1822,711741,2,50000 :1
1823,711741,3,1920X1080
1824,711741,7,99.8
1825,711741,11,40
1826,711741,12,16x9
1827,711741,13,SRS Wow
1828,711741,8,63.8
1829,711741,9,8.3
1830,711741,10,LCD
1831,719731,4,300
1832,719731,5,176
1833,719731,6,5
1834,719731,1,NULL
1835,719731,2,700 :1
1836,719731,3,1680x1050
1837,719731,7,NULL
1838,719731,11,22
1839,719731,12,16x10
1840,719731,13,NICAM סטריאו
1841,719731,8,NULL
1842,719731,9,NULL
1843,719731,10,LCD
1844,721326,4,500
1845,721326,5,178
1846,721326,6,6.5
1847,721326,1,Full HD
1848,721326,2,10000 :1
1849,721326,3,1920X1080
1850,721326,7,105
1851,721326,11,42
1852,721326,12,16x9
1853,721326,13,NULL
1854,721326,8,69
1855,721326,9,10
1856,721326,10,LCD
1857,737861,4,350
1858,737861,5,170
1859,737861,6,8
1860,737861,1,HD Ready
1861,737861,2,4000 :1
1862,737861,3,1366x768
1863,737861,7,54.1
1864,737861,11,22
1865,737861,12,16x9
1866,737861,13,NICAM סטריאו
1867,737861,8,37.5
1868,737861,9,6.8
1869,737861,10,LCD
1870,719128,4,500
1871,719128,5,178
1872,719128,6,6
1873,719128,1,HD Ready
1874,719128,2,50000 :1
1875,719128,3,1366x768
1876,719128,7,79.9
1877,719128,11,32
1878,719128,12,16x9
1879,719128,13,SRS TruSurround XT
1880,719128,8,52.2
1881,719128,9,9.2
1882,719128,10,LCD
1883,740930,4,300
1884,740930,5,178
1885,740930,6,5
1886,740930,1,Full HD
1887,740930,2,1000 :1
1888,740930,3,1680x1050
1889,740930,7,53.8
1890,740930,11,22
1891,740930,12,16x10
1892,740930,13,AV סטריאו
1893,740930,8,43.5
1894,740930,9,21
1895,740930,10,LCD
1896,728161,4,500
1897,728161,5,178
1898,728161,6,5
1899,728161,1,Full HD
1900,728161,2,50000 :1
1901,728161,3,1920X1080
1902,728161,7,93.6
1903,728161,11,37
1904,728161,12,16x9
1905,728161,13,NULL
1906,728161,8,62
1907,728161,9,9
1908,728161,10,LCD
1909,719069,4,NULL
1910,719069,5,178
1911,719069,6,NULL
1912,719069,1,HD Ready
1913,719069,2,25000 :1
1914,719069,3,1336x768
1915,719069,7,79.8
1916,719069,11,32
1917,719069,12,16x9
1918,719069,13,NULL
1919,719069,8,55.8
1920,719069,9,24
1921,719069,10,LCD
1922,744468,4,NULL
1923,744468,5,170
1924,744468,6,8
1925,744468,1,HD Ready
1926,744468,2,10000 :1
1927,744468,3,1366x768
1928,744468,7,NULL
1929,744468,11,32
1930,744468,12,16x9
1931,744468,13,NULL
1932,744468,8,NULL
1933,744468,9,NULL
1934,744468,10,LCD
1935,742886,4,NULL
1936,742886,5,NULL
1937,742886,6,NULL
1938,742886,1,NULL
1939,742886,2,NULL
1940,742886,3,NULL
1941,742886,7,NULL
1942,742886,11,NULL
1943,742886,12,NULL
1944,742886,13,NULL
1945,742886,8,NULL
1946,742886,9,NULL
1947,742886,10,NULL
1948,413348,4,400
1949,413348,5,176
1950,413348,6,16
1951,413348,1,NULL
1952,413348,2,450 :1
1953,413348,3,480x640
1954,413348,7,59
1955,413348,11,20
1956,413348,12,4x3
1957,413348,13,NULL
1958,413348,8,43.5
1959,413348,9,23.5
1960,413348,10,LCD
1961,735415,4,500
1962,735415,5,176
1963,735415,6,3
1964,735415,1,Full HD
1965,735415,2,80000 :1
1966,735415,3,1920X1080
1967,735415,7,125.60
1968,735415,11,52
1969,735415,12,16x9
1970,735415,13,NICAM סטריאו
1971,735415,8,76.6
1972,735415,9,11.9
1973,735415,10,LCD
1974,711038,4,1500
1975,711038,5,175
1976,711038,6,NULL
1977,711038,1,HD Ready
1978,711038,2,30000 :1
1979,711038,3,1365x768
1980,711038,7,12.30
1981,711038,11,50
1982,711038,12,16x9
1983,711038,13,NULL
1984,711038,8,75.57
1985,711038,9,9.62
1986,711038,10,פלזמה
1987,695305,4,550
1988,695305,5,178
1989,695305,6,NULL
1990,695305,1,NULL
1991,695305,2,1800 :1
1992,695305,3,852x480
1993,695305,7,82.4
1994,695305,11,32
1995,695305,12,16x9
1996,695305,13,NICAM סטריאו
1997,695305,8,55.9
1998,695305,9,8.8
1999,695305,10,פלזמה
2000,708448,4,600
2001,708448,5,170
2002,708448,6,5
2003,708448,1,HD Ready
2004,708448,2,1200 :1
2005,708448,3,1366x768
2006,708448,7,NULL
2007,708448,11,26
2008,708448,12,16x9
2009,708448,13,NULL
2010,708448,8,NULL
2011,708448,9,NULL
2012,708448,10,LCD
2013,737181,4,400
2014,737181,5,170
2015,737181,6,5
2016,737181,1,HD Ready
2017,737181,2,1000 :1
2018,737181,3,1366x768
2019,737181,7,54
2020,737181,11,22
2021,737181,12,16x9
2022,737181,13,AV סטריאו
2023,737181,8,37.7
2024,737181,9,7.8
2025,737181,10,LCD
2026,719062,4,450
2027,719062,5,160
2028,719062,6,8
2029,719062,1,HD Ready
2030,719062,2,15000 :1
2031,719062,3,1366x768
2032,719062,7,66.2
2033,719062,11,26
2034,719062,12,16x9
2035,719062,13,NULL
2036,719062,8,45
2037,719062,9,11
2038,719062,10,LCD
2039,710929,4,300
2040,710929,5,172
2041,710929,6,6
2042,710929,1,HD Ready
2043,710929,2,3500 :1
2044,710929,3,1440x900
2045,710929,7,54.4
2046,710929,11,19
2047,710929,12,16x9
2048,710929,13,NICAM סטריאו
2049,710929,8,37.9
2050,710929,9,9.2
2051,710929,10,LCD
2052,728175,4,500
2053,728175,5,178
2054,728175,6,6
2055,728175,1,HD Ready
2056,728175,2,15000 :1
2057,728175,3,1366x768
2058,728175,7,79.6
2059,728175,11,32
2060,728175,12,NULL
2061,728175,13,NICAM סטריאו
2062,728175,8,54
2063,728175,9,10
2064,728175,10,LCD
2065,706952,4,500
2066,706952,5,NULL
2067,706952,6,5
2068,706952,1,Full HD
2069,706952,2,30000 :1
2070,706952,3,1920X1080
2071,706952,7,104.6
2072,706952,11,42
2073,706952,12,16x9
2074,706952,13,AV סטריאו
2075,706952,8,64.5
2076,706952,9,10.8
2077,706952,10,LCD
2078,704973,4,300
2079,704973,5,178
2080,704973,6,NULL
2081,704973,1,Full HD
2082,704973,2,1000 :1
2083,704973,3,1680x1050
2084,704973,7,56.7
2085,704973,11,22
2086,704973,12,16x9
2087,704973,13,AV סטריאו
2088,704973,8,42.1
2089,704973,9,9.4
2090,704973,10,LCD
2091,714926,4,NULL
2092,714926,5,178
2093,714926,6,NULL
2094,714926,1,HD Ready
2095,714926,2,10000 :1
2096,714926,3,1366x768
2097,714926,7,82
2098,714926,11,32
2099,714926,12,16x9
2100,714926,13,NICAM סטריאו
2101,714926,8,53.9
2102,714926,9,9.8
2103,714926,10,LCD
2104,708962,4,450
2105,708962,5,175
2106,708962,6,8
2107,708962,1,HD Ready
2108,708962,2,500 :1
2109,708962,3,800X600
2110,708962,7,NULL
2111,708962,11,20
2112,708962,12,16x9
2113,708962,13,NICAM סטריאו
2114,708962,8,NULL
2115,708962,9,NULL
2116,708962,10,LCD
2117,716024,4,1500
2118,716024,5,178
2119,716024,6,NULL
2120,716024,1,HD Ready
2121,716024,2,30000 :1
2122,716024,3,1024x768
2123,716024,7,104
2124,716024,11,42
2125,716024,12,16x9
2126,716024,13,AV סטריאו
2127,716024,8,71
2128,716024,9,9.5
2129,716024,10,פלזמה
2130,708620,4,500
2131,708620,5,178
2132,708620,6,5
2133,708620,1,NULL
2134,708620,2,30000 :1
2135,708620,3,1920X1080
2136,708620,7,99.8
2137,708620,11,40
2138,708620,12,NULL
2139,708620,13,NICAM סטריאו
2140,708620,8,69.8
2141,708620,9,30
2142,708620,10,LCD
28136,415439,4,500
28137,415439,5,160
28138,415439,6,16
28139,415439,1,NULL
28140,415439,2,500 :1
28141,415439,3,480x640
28142,415439,7,59.6
28143,415439,11,20
28144,415439,12,4x3
28145,415439,13,AV סטריאו
28146,415439,8,45.7
28147,415439,9,20
28148,415439,10,LCD
28149,726497,4,450
28150,726497,5,178
28151,726497,6,6
28152,726497,1,HD Ready
28153,726497,2,10000 :1
28154,726497,3,1366x768
28155,726497,7,93
28156,726497,11,37
28157,726497,12,16x9
28158,726497,13,NICAM סטריאו
28159,726497,8,63
28160,726497,9,13
28161,726497,10,LCD
28162,716960,4,400
28163,716960,5,178
28164,716960,6,8
28165,716960,1,Full HD
28166,716960,2,800 :1
28167,716960,3,1366x768
28168,716960,7,69.5
28169,716960,11,26
28170,716960,12,16x9
28171,716960,13,AV סטריאו
28172,716960,8,51
28173,716960,9,13
28174,716960,10,LCD
28175,598762,4,300
28176,598762,5,NULL
28177,598762,6,6
28178,598762,1,HD Ready
28179,598762,2,3000 :1
28180,598762,3,1440x900
28181,598762,7,NULL
28182,598762,11,19
28183,598762,12,NULL
28184,598762,13,NICAM סטריאו
28185,598762,8,NULL
28186,598762,9,NULL
28187,598762,10,LCD
28188,692234,4,NULL
28189,692234,5,NULL
28190,692234,6,NULL
28191,692234,1,HD Ready
28192,692234,2,NULL
28193,692234,3,1366x768
28194,692234,7,NULL
28195,692234,11,26
28196,692234,12,NULL
28197,692234,13,NULL
28198,692234,8,NULL
28199,692234,9,NULL
28200,692234,10,LCD
28201,725949,4,500
28202,725949,5,178
28203,725949,6,NULL
28204,725949,1,HD Ready
28205,725949,2,15000 :1
28206,725949,3,1368 x 768
28207,725949,7,79.4
28208,725949,11,32
28209,725949,12,NULL
28210,725949,13,NULL
28211,725949,8,57.7
28212,725949,9,24.2
28213,725949,10,LCD
28214,739282,4,1500
28215,739282,5,NULL
28216,739282,6,NULL
28217,739282,1,NULL
28218,739282,2,2000000 :1
28219,739282,3,1024x768
28220,739282,7,NULL
28221,739282,11,42
28222,739282,12,16x9
28223,739282,13,SRS TruSurround XT
28224,739282,8,NULL
28225,739282,9,NULL
28226,739282,10,פלזמה
28227,719459,4,500
28228,719459,5,178
28229,719459,6,5
28230,719459,1,HD Ready
28231,719459,2,24000 :1
28232,719459,3,1366x768
28233,719459,7,92.9
28234,719459,11,37
28235,719459,12,16x9
28236,719459,13,NULL
28237,719459,8,61.1
28238,719459,9,9.9
28239,719459,10,LCD
28240,691761,4,NULL
28241,691761,5,NULL
28242,691761,6,NULL
28243,691761,1,NULL
28244,691761,2,7000 :1
28245,691761,3,1366x768
28246,691761,7,NULL
28247,691761,11,37
28248,691761,12,16x9
28249,691761,13,NULL
28250,691761,8,NULL
28251,691761,9,NULL
28252,691761,10,LCD
28253,521343,4,600
28254,521343,5,176
28255,521343,6,8
28256,521343,1,NULL
28257,521343,2,1600 :1
28258,521343,3,1366x768
28259,521343,7,162
28260,521343,11,32
28261,521343,12,16x9
28262,521343,13,NICAM סטריאו
28263,521343,8,81.3
28264,521343,9,24.6
28265,521343,10,LCD
28266,734652,4,500
28267,734652,5,178
28268,734652,6,NULL
28269,734652,1,HD Ready
28270,734652,2,50000 :1
28271,734652,3,1920X1080
28272,734652,7,91.6
28273,734652,11,37
28274,734652,12,16x9
28275,734652,13,NICAM סטריאו
28276,734652,8,63.7
28277,734652,9,12.2
28278,734652,10,LCD
28279,262,4,NULL
28280,262,5,NULL
28281,262,6,NULL
28282,262,1,NULL
28283,262,2,NULL
28284,262,3,NULL
28285,262,7,78
28286,262,11,29
28287,262,12,4x3
28288,262,13,AV סטריאו
28289,262,8,57
28290,262,9,51
28291,262,10,רגילה
28292,577194,4,NULL
28293,577194,5,NULL
28294,577194,6,NULL
28295,577194,1,NULL
28296,577194,2,NULL
28297,577194,3,NULL
28298,577194,7,NULL
28299,577194,11,15
28300,577194,12,NULL
28301,577194,13,NICAM סטריאו
28302,577194,8,NULL
28303,577194,9,NULL
28304,577194,10,LCD
28305,722516,4,450
28306,722516,5,176
28307,722516,6,6
28308,722516,1,NULL
28309,722516,2,10000 :1
28310,722516,3,1366x768
28311,722516,7,NULL
28312,722516,11,37
28313,722516,12,16x9
28314,722516,13,NICAM סטריאו
28315,722516,8,NULL
28316,722516,9,NULL
28317,722516,10,LCD
28318,705409,4,500
28319,705409,5,178
28320,705409,6,5
28321,705409,1,HD Ready
28322,705409,2,15000 :1
28323,705409,3,1366x768
28324,705409,7,91
28325,705409,11,37
28326,705409,12,NULL
28327,705409,13,SRS TruSurround XT
28328,705409,8,61
28329,705409,9,9
28330,705409,10,LCD
28331,588135,4,500
28332,588135,5,178
28333,588135,6,5
28334,588135,1,NULL
28335,588135,2,5000 :1
28336,588135,3,1366x768
28337,588135,7,104.6
28338,588135,11,42
28339,588135,12,16x9
28340,588135,13,NICAM סטריאו
28341,588135,8,68.6
28342,588135,9,11.6
28343,588135,10,LCD
28344,708696,4,NULL
28345,708696,5,178
28346,708696,6,5
28347,708696,1,Full HD
28348,708696,2,50000 :1
28349,708696,3,1920X1080
28350,708696,7,113.1
28351,708696,11,46
28352,708696,12,16x9
28353,708696,13,SRS TruSurround XT
28354,708696,8,71.5
28355,708696,9,9.5
28356,708696,10,LCD
28357,745561,4,NULL
28358,745561,5,NULL
28359,745561,6,NULL
28360,745561,1,NULL
28361,745561,2,NULL
28362,745561,3,NULL
28363,745561,7,NULL
28364,745561,11,NULL
28365,745561,12,NULL
28366,745561,13,NULL
28367,745561,8,NULL
28368,745561,9,NULL
28369,745561,10,NULL
28370,705251,4,500
28371,705251,5,NULL
28372,705251,6,6.5
28373,705251,1,NULL
28374,705251,2,1500 :1
28375,705251,3,1366x768
28376,705251,7,79
28377,705251,11,32
28378,705251,12,16x9
28379,705251,13,NULL
28380,705251,8,59
28381,705251,9,11
28382,705251,10,LCD
28383,731233,4,1500
28384,731233,5,NULL
28385,731233,6,NULL
28386,731233,1,NULL
28387,731233,2,2000000 :1
28388,731233,3,1365x768
28389,731233,7,121
28390,731233,11,50
28391,731233,12,16x9
28392,731233,13,SRS TruSurround XT
28393,731233,8,75
28394,731233,9,8
28395,731233,10,פלזמה
28396,704173,4,500
28397,704173,5,178
28398,704173,6,8
28399,704173,1,HD Ready
28400,704173,2,1000 :1
28401,704173,3,1366x768
28402,704173,7,NULL
28403,704173,11,32
28404,704173,12,16x9
28405,704173,13,NULL
28406,704173,8,NULL
28407,704173,9,NULL
28408,704173,10,LCD
28409,705252,4,450
28410,705252,5,160
28411,705252,6,8
28412,705252,1,Full HD
28413,705252,2,6000 :1
28414,705252,3,1366x768
28415,705252,7,16.7
28416,705252,11,26
28417,705252,12,16x9
28418,705252,13,NULL
28419,705252,8,46.4
28420,705252,9,66.6
28421,705252,10,LCD
28422,728056,4,500
28423,728056,5,178
28424,728056,6,6
28425,728056,1,Full HD
28426,728056,2,10000 :1
28427,728056,3,1920X1080
28428,728056,7,128
28429,728056,11,52
28430,728056,12,16x9
28431,728056,13,NICAM סטריאו
28432,728056,8,79.2
28433,728056,9,12.9
28434,728056,10,LCD
28435,715016,4,NULL
28436,715016,5,178
28437,715016,6,NULL
28438,715016,1,HD Ready
28439,715016,2,15000 :1
28440,715016,3,1366x768
28441,715016,7,54.9
28442,715016,11,32
28443,715016,12,16x9
28444,715016,13,NICAM סטריאו
28445,715016,8,80.7
28446,715016,9,10.1
28447,715016,10,LCD
28448,734501,4,450
28449,734501,5,178
28450,734501,6,4
28451,734501,1,NULL
28452,734501,2,80000 :1
28453,734501,3,1920X1080
28454,734501,7,66
28455,734501,11,32
28456,734501,12,NULL
28457,734501,13,SRS TruSurround XT
28458,734501,8,45
28459,734501,9,8
28460,734501,10,LCD
28461,710817,4,500
28462,710817,5,178
28463,710817,6,5
28464,710817,1,HD Ready
28465,710817,2,15000 :1
28466,710817,3,1366x768
28467,710817,7,103
28468,710817,11,42
28469,710817,12,16x9
28470,710817,13,SRS TruSurround XT
28471,710817,8,9
28472,710817,9,67
28473,710817,10,LCD
28474,711724,4,600
28475,711724,5,178
28476,711724,6,6
28477,711724,1,NULL
28478,711724,2,50000 :1
28479,711724,3,1366x768
28480,711724,7,55
28481,711724,11,32
28482,711724,12,16x9
28483,711724,13,NICAM סטריאו
28484,711724,8,79.5
28485,711724,9,10
28486,711724,10,LCD
28487,740931,4,NULL
28488,740931,5,NULL
28489,740931,6,NULL
28490,740931,1,NULL
28491,740931,2,NULL
28492,740931,3,NULL
28493,740931,7,NULL
28494,740931,11,NULL
28495,740931,12,NULL
28496,740931,13,NULL
28497,740931,8,NULL
28498,740931,9,NULL
28499,740931,10,NULL
28500,732928,4,450
28501,732928,5,178
28502,732928,6,NULL
28503,732928,1,HD Ready
28504,732928,2,1000 :1
28505,732928,3,1366x768
28506,732928,7,84.6
28507,732928,11,32
28508,732928,12,16x9
28509,732928,13,AV סטריאו
28510,732928,8,59.6
28511,732928,9,10.5
28512,732928,10,LCD
28513,687190,4,450
28514,687190,5,178
28515,687190,6,8
28516,687190,1,NULL
28517,687190,2,1000 :1
28518,687190,3,1366x768
28519,687190,7,84.6
28520,687190,11,32
28521,687190,12,16x9
28522,687190,13,AV סטריאו
28523,687190,8,59.6
28524,687190,9,10.5
28525,687190,10,LCD
28526,719467,4,NULL
28527,719467,5,178
28528,719467,6,6
28529,719467,1,HD Ready
28530,719467,2,10000 :1
28531,719467,3,1366x768
28532,719467,7,NULL
28533,719467,11,32
28534,719467,12,16x9
28535,719467,13,NULL
28536,719467,8,NULL
28537,719467,9,NULL
28538,719467,10,LCD
28539,710172,4,NULL
28540,710172,5,178
28541,710172,6,NULL
28542,710172,1,Full HD
28543,710172,2,NULL
28544,710172,3,1920X1080
28545,710172,7,123.3
28546,710172,11,50
28547,710172,12,16x9
28548,710172,13,NULL
28549,710172,8,72.3
28550,710172,9,9.3
28551,710172,10,פלזמה
28552,704585,4,450
28553,704585,5,168
28554,704585,6,8
28555,704585,1,HD Ready
28556,704585,2,3500 :1
28557,704585,3,1366x768
28558,704585,7,54.4
28559,704585,11,20
28560,704585,12,16x9
28561,704585,13,NICAM סטריאו
28562,704585,8,31.7
28563,704585,9,9.2
28564,704585,10,LCD
28565,479010,4,500
28566,479010,5,176
28567,479010,6,9
28568,479010,1,NULL
28569,479010,2,800 :1
28570,479010,3,1366x768
28571,479010,7,69.6
28572,479010,11,20
28573,479010,12,16x9
28574,479010,13,NICAM סטריאו
28575,479010,8,44.6
28576,479010,9,25.1
28577,479010,10,LCD
28578,718582,4,400
28579,718582,5,170
28580,718582,6,5
28581,718582,1,HD Ready
28582,718582,2,1000 :1
28583,718582,3,1680x1050
28584,718582,7,53
28585,718582,11,22
28586,718582,12,16x9
28587,718582,13,NICAM סטריאו
28588,718582,8,40.6
28589,718582,9,6.5
28590,718582,10,LCD
28591,712426,4,500
28592,712426,5,176
28593,712426,6,6
28594,712426,1,NULL
28595,712426,2,30000 :1
28596,712426,3,1366x768
28597,712426,7,81.9
28598,712426,11,32
28599,712426,12,NULL
28600,712426,13,NICAM סטריאו
28601,712426,8,51.8
28602,712426,9,12.3
28603,712426,10,LCD
28604,677190,4,500
28605,677190,5,178
28606,677190,6,8
28607,677190,1,HD Ready
28608,677190,2,950 :1
28609,677190,3,1366x768
28610,677190,7,80
28611,677190,11,32
28612,677190,12,16x9
28613,677190,13,NICAM סטריאו
28614,677190,8,54.5
28615,677190,9,28.1
28616,677190,10,LCD
28617,520824,4,NULL
28618,520824,5,NULL
28619,520824,6,NULL
28620,520824,1,NULL
28621,520824,2,NULL
28622,520824,3,1366x768
28623,520824,7,NULL
28624,520824,11,32
28625,520824,12,16x9
28626,520824,13,NULL
28627,520824,8,NULL
28628,520824,9,NULL
28629,520824,10,LCD
28630,728900,4,NULL
28631,728900,5,NULL
28632,728900,6,NULL
28633,728900,1,NULL
28634,728900,2,2000000 :1
28635,728900,3,1920X1080
28636,728900,7,NULL
28637,728900,11,42
28638,728900,12,NULL
28639,728900,13,NULL
28640,728900,8,NULL
28641,728900,9,NULL
28642,728900,10,פלזמה
28643,679043,4,500
28644,679043,5,176
28645,679043,6,6
28646,679043,1,NULL
28647,679043,2,1500 :1
28648,679043,3,1366x768
28649,679043,7,80.4
28650,679043,11,32
28651,679043,12,NULL
28652,679043,13,NICAM סטריאו
28653,679043,8,57.9
28654,679043,9,22.4
28655,679043,10,LCD
28656,718566,4,300
28657,718566,5,170X160
28658,718566,6,5
28659,718566,1,HD Ready
28660,718566,2,1000 :1
28661,718566,3,1440x900
28662,718566,7,NULL
28663,718566,11,19
28664,718566,12,16x10
28665,718566,13,NULL
28666,718566,8,NULL
28667,718566,9,NULL
28668,718566,10,LCD
28669,573722,4,500
28670,573722,5,NULL
28671,573722,6,16
28672,573722,1,NULL
28673,573722,2,500 :1
28674,573722,3,640x480
28675,573722,7,60.1
28676,573722,11,20
28677,573722,12,4x3
28678,573722,13,AV סטריאו
28679,573722,8,40.6
28680,573722,9,8.2
28681,573722,10,LCD
28682,731290,4,850
28683,731290,5,NULL
28684,731290,6,NULL
28685,731290,1,Full HD
28686,731290,2,30000 :1
28687,731290,3,1920X1080
28688,731290,7,124
28689,731290,11,50
28690,731290,12,16x9
28691,731290,13,NULL
28692,731290,8,86.2
28693,731290,9,36.6
28694,731290,10,פלזמה
28695,724828,4,500
28696,724828,5,176
28697,724828,6,6.5
28698,724828,1,Full HD
28699,724828,2,2000 :1
28700,724828,3,1920X1080
28701,724828,7,102.5
28702,724828,11,42
28703,724828,12,16x9
28704,724828,13,NULL
28705,724828,8,70.4
28706,724828,9,12.9
28707,724828,10,LCD
28708,678552,4,450
28709,678552,5,176
28710,678552,6,4
28711,678552,1,HD Ready
28712,678552,2,2000 :1
28713,678552,3,1920X1080
28714,678552,7,110
28715,678552,11,46
28716,678552,12,16x9
28717,678552,13,SRS TruSurround XT
28718,678552,8,69.8
28719,678552,9,9.5
28720,678552,10,LCD
28721,734654,4,NULL
28722,734654,5,NULL
28723,734654,6,NULL
28724,734654,1,HD Ready
28725,734654,2,NULL
28726,734654,3,1366x768
28727,734654,7,79.8
28728,734654,11,32
28729,734654,12,16x9
28730,734654,13,NULL
28731,734654,8,52.9
28732,734654,9,7.60
28733,734654,10,LCD
28734,719195,4,450
28735,719195,5,178
28736,719195,6,6.5
28737,719195,1,NULL
28738,719195,2,2500 :1
28739,719195,3,1366x768
28740,719195,7,102.5
28741,719195,11,42
28742,719195,12,16x9
28743,719195,13,NULL
28744,719195,8,77.3
28745,719195,9,29.5
28746,719195,10,LCD
28747,728189,4,450
28748,728189,5,170
28749,728189,6,6.5
28750,728189,1,HD Ready
28751,728189,2,1000 :1
28752,728189,3,1680x1050
28753,728189,7,51.8
28754,728189,11,22
28755,728189,12,16x9
28756,728189,13,NULL
28757,728189,8,42
28758,728189,9,16
28759,728189,10,LCD
28760,721237,4,NULL
28761,721237,5,NULL
28762,721237,6,NULL
28763,721237,1,HD Ready
28764,721237,2,2000000 :1
28765,721237,3,1920X1080
28766,721237,7,104
28767,721237,11,40
28768,721237,12,16x9
28769,721237,13,SRS TruSurround XT
28770,721237,8,68.8
28771,721237,9,27.2
28772,721237,10,LED
28773,676650,4,500
28774,676650,5,178
28775,676650,6,8
28776,676650,1,HD Ready
28777,676650,2,6000 :1
28778,676650,3,1400x900
28779,676650,7,48.5
28780,676650,11,19
28781,676650,12,4x3
28782,676650,13,NULL
28783,676650,8,36.9
28784,676650,9,5.8
28785,676650,10,LCD
28786,731235,4,400
28787,731235,5,178
28788,731235,6,6.5
28789,731235,1,Full HD
28790,731235,2,2000 :1
28791,731235,3,1920X1080
28792,731235,7,100.8
28793,731235,11,42
28794,731235,12,16x9
28795,731235,13,AV סטריאו
28796,731235,8,63.9
28797,731235,9,11.6
28798,731235,10,LCD
28799,577014,4,500
28800,577014,5,178
28801,577014,6,NULL
28802,577014,1,HD Ready
28803,577014,2,800 :1
28804,577014,3,1366x768
28805,577014,7,NULL
28806,577014,11,32
28807,577014,12,16x9
28808,577014,13,NULL
28809,577014,8,NULL
28810,577014,9,NULL
28811,577014,10,LCD
28812,591694,4,550
28813,591694,5,NULL
28814,591694,6,8
28815,591694,1,HD Ready
28816,591694,2,1000 :1
28817,591694,3,1366x768
28818,591694,7,95.3
28819,591694,11,37
28820,591694,12,16x9
28821,591694,13,NICAM סטריאו
28822,591694,8,65.2
28823,591694,9,13.5
28824,591694,10,LCD
28825,594731,4,450
28826,594731,5,176
28827,594731,6,6
28828,594731,1,HD Ready
28829,594731,2,3000 :1
28830,594731,3,1366x768
28831,594731,7,79.6
28832,594731,11,32
28833,594731,12,16x9
28834,594731,13,NULL
28835,594731,8,58.7
28836,594731,9,24.3
28837,594731,10,LCD
28838,519954,4,300
28839,519954,5,160
28840,519954,6,8
28841,519954,1,NULL
28842,519954,2,500 :1
28843,519954,3,1440x900
28844,519954,7,49
28845,519954,11,19
28846,519954,12,16x10
28847,519954,13,NULL
28848,519954,8,37.5
28849,519954,9,7
28850,519954,10,LCD
28851,734877,4,450
28852,734877,5,176
28853,734877,6,8
28854,734877,1,HD Ready
28855,734877,2,1000 :1
28856,734877,3,1366x768
28857,734877,7,64.2
28858,734877,11,26
28859,734877,12,16x9
28860,734877,13,NICAM סטריאו
28861,734877,8,43.4
28862,734877,9,10.8
28863,734877,10,LCD
28864,708410,4,500
28865,708410,5,178
28866,708410,6,5
28867,708410,1,HD Ready
28868,708410,2,30000 :1
28869,708410,3,1920X1080
28870,708410,7,118.6
28871,708410,11,46
28872,708410,12,NULL
28873,708410,13,NULL
28874,708410,8,74.9
28875,708410,9,2.4
28876,708410,10,LCD
28877,592415,4,NULL
28878,592415,5,170
28879,592415,6,5
28880,592415,1,HD Ready
28881,592415,2,3000 :1
28882,592415,3,1680x1050
28883,592415,7,53
28884,592415,11,22
28885,592415,12,16x10
28886,592415,13,NULL
28887,592415,8,23
28888,592415,9,NULL
28889,592415,10,LCD
28890,676664,4,2500
28891,676664,5,160
28892,676664,6,8
28893,676664,1,HD Ready
28894,676664,2,1000 :1
28895,676664,3,1680x1050
28896,676664,7,53.8
28897,676664,11,22
28898,676664,12,16x9
28899,676664,13,NULL
28900,676664,8,42
28901,676664,9,8
28902,676664,10,LCD
28903,727793,4,NULL
28904,727793,5,178
28905,727793,6,6
28906,727793,1,HD Ready
28907,727793,2,10000 :1
28908,727793,3,1366x768
28909,727793,7,NULL
28910,727793,11,26
28911,727793,12,NULL
28912,727793,13,NULL
28913,727793,8,NULL
28914,727793,9,NULL
28915,727793,10,LCD
28916,728176,4,450
28917,728176,5,170
28918,728176,6,8
28919,728176,1,HD Ready
28920,728176,2,1500 :1
28921,728176,3,1366x768
28922,728176,7,NULL
28923,728176,11,32
28924,728176,12,NULL
28925,728176,13,NULL
28926,728176,8,NULL
28927,728176,9,NULL
28928,728176,10,LCD
28929,599114,4,300
28930,599114,5,160
28931,599114,6,8
28932,599114,1,NULL
28933,599114,2,700 :1
28934,599114,3,1280x1024
28935,599114,7,46
28936,599114,11,19
28937,599114,12,4x3
28938,599114,13,NULL
28939,599114,8,45.7
28940,599114,9,24.2
28941,599114,10,LCD
28942,737786,4,450
28943,737786,5,176
28944,737786,6,6.5
28945,737786,1,Full HD
28946,737786,2,40000 :1
28947,737786,3,1920X1080
28948,737786,7,101.4
28949,737786,11,42
28950,737786,12,14x9
28951,737786,13,NICAM סטריאו
